"InvoiceNo","CustomerID","InvoiceDate","Quantity","UnitPrice","Country"
"INV108523","C00178","2025-08-29 01:42:00","9","70.69","EIRE"
"INV108524","C00488","2025-04-23 03:37:00","9","110.96","Portugal"
"INV108525","C00252","2025-06-06 19:28:00","8","141.09","Spain"
"INV108526","C00382","2025-06-27 07:17:00","3","142.49","Portugal"
"INV108527","C00485","2025-08-12 10:13:00","1","98.77","Portugal"
"INV108528","C00167","2026-02-25 10:37:00","5","54.53","Italy"
"INV108529","C00209","2025-03-08 23:56:00","1","38.48","EIRE"
"INV108530","C00201","2025-09-18 09:56:00","2","83.87","Italy"
"INV108531","C00346","2025-03-26 00:12:00","8","90.55","Spain"
"INV108532","C00396","2026-02-22 07:42:00","2","43.34","France"
"INV108533","C00471","2025-07-05 16:20:00","4","63.32","EIRE"
"INV108534","C00049","2025-04-17 13:05:00","9","75.11","Portugal"
"INV108535","C00166","2026-03-29 12:04:00","4","175.79","EIRE"
"INV108536","C00232","2026-03-20 07:26:00","6","31.09","Spain"
"INV108537","C00147","2026-02-08 15:55:00","3","168.9","Portugal"
"INV108538","C00145","2026-01-24 19:34:00","8","179.69","France"
"INV108539","C00003","2025-10-01 16:08:00","6","76.68","Spain"
"INV108540","C00179","2025-01-05 12:45:00","1","122.68","Belgium"
"INV108541","C00342","2025-11-03 06:13:00","5","71.3","EIRE"
"INV108542","C00131","2025-05-10 20:54:00","5","47.39","Germany"
"INV108543","C00343","2025-04-28 22:54:00","3","67.11","France"
"INV108544","C00070","2025-06-06 15:56:00","1","74.91","Portugal"
"INV108545","C00125","2025-01-19 12:30:00","8","148.67","Portugal"
"INV108546","C00130","2025-05-24 16:49:00","3","192.77","EIRE"
"INV108547","C00152","2025-07-20 16:43:00","3","41.41","Portugal"
"INV108548","C00138","2025-11-19 11:12:00","4","165.88","Spain"
"INV108549","C00105","2025-12-17 06:10:00","3","26.35","France"
"INV108550","C00342","2025-02-08 22:23:00","5","30.89","EIRE"
"INV108551","C00143","2026-01-20 07:31:00","7","132.53","Netherlands"
"INV108552","C00009","2025-08-17 08:33:00","4","184.42","Spain"
"INV108553","C00495","2026-01-22 11:19:00","4","89.45","Spain"
"INV108554","C00306","2026-01-10 15:42:00","8","9.94","Spain"
"INV108555","C00055","2025-08-11 01:54:00","3","177.85","Spain"
"INV108556","C00365","2025-10-31 03:12:00","6","7.76","Germany"
"INV108557","C00307","2025-09-16 04:42:00","9","100.55","France"
"INV108558","C00010","2025-10-09 20:41:00","9","80.69","Netherlands"
"INV108559","C00478","2025-09-28 01:36:00","4","179.16","Portugal"
"INV108560","C00439","2025-08-06 14:19:00","9","132.7","Spain"
"INV108561","C00100","2026-02-25 03:11:00","8","105.33","France"
"INV108562","C00468","2025-12-02 02:06:00","1","156.19","France"
"INV108563","C00456","2025-09-21 15:40:00","4","49.02","Germany"
"INV108564","C00204","2026-01-27 15:16:00","6","117","Italy"
"INV108565","C00259","2026-03-12 17:06:00","6","108.47","Spain"
"INV108566","C00272","2025-07-12 13:49:00","8","199","United Kingdom"
"INV108567","C00102","2025-09-24 20:32:00","4","45.05","Italy"
"INV108568","C00379","2026-01-01 18:38:00","4","164.84","Germany"
"INV108569","C00078","2025-10-10 18:21:00","8","31.52","Spain"
"INV108570","C00056","2025-06-05 05:52:00","9","8.77","Belgium"
"INV108571","C00373","2025-09-17 18:33:00","3","70.48","Belgium"
"INV108572","C00244","2025-10-14 23:35:00","4","161.46","United Kingdom"
"INV108573","C00002","2025-01-26 17:35:00","7","15.54","Italy"
"INV108574","C00057","2025-10-17 14:18:00","8","72.95","United Kingdom"
"INV108575","C00128","2025-10-17 09:36:00","5","141.75","Netherlands"
"INV108576","C00496","2025-05-05 11:31:00","3","123.31","Germany"
"INV108577","C00452","2026-02-18 17:03:00","3","94.07","Italy"
"INV108578","C00460","2025-03-15 13:15:00","2","48.97","Germany"
"INV108579","C00186","2025-12-04 04:57:00","5","45.29","Netherlands"
"INV108580","C00260","2025-01-16 16:25:00","9","167.98","Spain"
"INV108581","C00041","2025-09-28 10:23:00","6","36.81","Netherlands"
"INV108582","C00448","2025-11-04 05:24:00","7","161.26","Germany"
"INV108583","C00309","2026-02-06 10:30:00","1","16.74","Italy"
"INV108584","C00014","2025-01-03 10:51:00","7","149.62","EIRE"
"INV108585","C00180","2026-03-24 10:04:00","8","57.75","United Kingdom"
"INV108586","C00387","2025-05-06 22:25:00","2","191.86","United Kingdom"
"INV108587","C00138","2025-10-19 09:31:00","1","100.48","France"
"INV108588","C00205","2025-04-24 01:58:00","7","191.28","France"
"INV108589","C00340","2025-04-15 01:19:00","8","96.39","Spain"
"INV108590","C00076","2025-06-06 14:21:00","1","126.48","Portugal"
"INV108591","C00392","2026-02-23 21:07:00","8","4.31","Portugal"
"INV108592","C00089","2025-04-16 14:03:00","1","92.82","EIRE"
"INV108593","C00109","2025-04-30 07:13:00","8","158.54","Italy"
"INV108594","C00205","2025-01-12 14:35:00","2","158.52","United Kingdom"
"INV108595","C00426","2025-02-23 19:08:00","1","45.79","Netherlands"
"INV108596","C00267","2025-10-06 10:20:00","9","19.08","France"
"INV108597","C00331","2026-03-01 00:24:00","2","65.89","Netherlands"
"INV108598","C00437","2026-03-01 06:50:00","3","4.61","Italy"
"INV108599","C00021","2026-01-13 16:47:00","1","154.79","Netherlands"
"INV108600","C00222","2025-08-24 02:29:00","8","119.62","Italy"
"INV108601","C00425","2025-01-11 23:16:00","7","100.91","Germany"
"INV108602","C00480","2025-10-14 07:19:00","6","118.29","Belgium"
"INV108603","C00252","2025-06-24 13:56:00","5","89.1","EIRE"
"INV108604","C00315","2026-01-04 10:18:00","2","74.33","Spain"
"INV108605","C00484","2025-07-04 00:18:00","6","152.33","Netherlands"
"INV108606","C00230","2025-08-13 23:41:00","8","161.57","Italy"
"INV108607","C00380","2025-09-07 02:46:00","6","167.29","Germany"
"INV108608","C00078","2025-10-30 10:51:00","5","33.33","Germany"
"INV108609","C00029","2025-11-02 23:19:00","1","138.3","Spain"
"INV108610","C00423","2025-11-21 03:54:00","6","190.64","Germany"
"INV108611","C00200","2025-01-12 00:09:00","6","136.39","Netherlands"
"INV108612","C00118","2025-11-06 00:50:00","6","155.13","Italy"
"INV108613","C00267","2025-09-05 14:07:00","7","194.63","Belgium"
"INV108614","C00201","2025-08-14 11:36:00","6","25.13","Portugal"
"INV108615","C00056","2025-12-30 16:32:00","8","53.5","EIRE"
"INV108616","C00213","2025-07-26 17:20:00","4","125.07","Netherlands"
"INV108617","C00380","2025-04-03 20:10:00","4","109.28","Portugal"
"INV108618","C00047","2025-06-06 21:19:00","3","146.18","France"
"INV108619","C00453","2026-02-18 20:31:00","2","158.82","Portugal"
"INV108620","C00411","2025-06-15 11:08:00","5","13.21","Germany"
"INV108621","C00136","2025-05-03 12:38:00","8","150.07","EIRE"
"INV108622","C00473","2025-02-16 12:22:00","9","198.16","Belgium"
"INV108623","C00345","2026-03-19 13:29:00","9","28.35","United Kingdom"
"INV108624","C00135","2025-12-08 18:48:00","5","51.02","Germany"
"INV108625","C00267","2026-03-20 16:44:00","1","4.25","France"
"INV108626","C00122","2025-12-12 13:59:00","3","165.92","Portugal"
"INV108627","C00415","2025-04-05 02:36:00","8","124.27","Netherlands"
"INV108628","C00499","2025-04-12 21:30:00","1","184.52","Portugal"
"INV108629","C00481","2025-09-18 19:43:00","6","71.23","Portugal"
"CINV108630","C00302","2025-08-12 19:46:00","8","16.4","Portugal"
"INV108631","C00103","2025-03-22 08:27:00","1","137.54","EIRE"
"INV108632","C00222","2025-12-31 11:23:00","6","192.87","Italy"
"INV108633","C00012","2025-02-16 19:39:00","6","133.01","Belgium"
"INV108634","C00194","2025-08-10 18:19:00","3","19.15","Italy"
"INV108635","C00464","2025-04-30 00:19:00","2","41.65","France"
"INV108636","C00035","2025-06-11 18:19:00","3","199.68","Germany"
"INV108637","C00347","2025-11-21 09:32:00","1","193.6","Belgium"
"INV108638","C00216","2025-12-04 03:51:00","4","100.21","Germany"
"INV108639","C00038","2025-06-18 02:48:00","4","127.94","France"
"INV108640","C00164","2025-04-14 22:24:00","1","128.95","Belgium"
"INV108641","C00387","2025-04-26 18:36:00","7","140.5","Belgium"
"INV108642","C00283","2026-03-23 06:01:00","1","128.29","Germany"
"INV108643","C00237","2025-08-04 18:40:00","7","20.13","Portugal"
"INV108644","C00152","2025-10-11 18:58:00","4","73.89","Portugal"
"INV108645","C00302","2025-09-21 12:30:00","6","164.57","Belgium"
"INV108646","C00476","2025-05-09 03:09:00","3","5","EIRE"
"INV108647","C00271","2025-03-22 04:46:00","8","15.49","France"
"INV108648","C00415","2025-08-30 10:53:00","5","60.09","Belgium"
"INV108649","C00389","2025-09-05 10:11:00","6","5.97","France"
"INV108650","C00391","2025-04-23 10:32:00","2","23.76","Germany"
"CINV108651","C00414","2025-12-08 03:52:00","9","22.95","France"
"INV108652","C00341","2025-02-04 17:40:00","6","172.14","France"
"INV108653","C00145","2025-02-19 21:10:00","8","110.15","United Kingdom"
"INV108654","C00123","2025-02-11 00:16:00","7","183.74","France"
"INV108655","C00435","2025-09-23 14:08:00","7","109.01","France"
"INV108656","C00463","2026-03-23 17:51:00","2","66.34","France"
"INV108657","C00050","2025-11-03 21:48:00","5","193.65","Germany"
"INV108658","C00427","2025-05-07 06:20:00","2","131.27","France"
"INV108659","C00260","2025-11-22 22:27:00","6","23.07","EIRE"
"INV108660","C00043","2025-11-04 03:17:00","4","24.82","Portugal"
"INV108661","C00071","2025-10-10 19:12:00","8","148.77","Italy"
"INV108662","C00170","2025-04-03 10:21:00","2","103.9","Netherlands"
"INV108663","C00231","2025-06-16 15:04:00","7","196.56","Portugal"
"INV108664","C00001","2026-03-24 04:28:00","4","31.36","United Kingdom"
"INV108665","C00033","2025-06-24 02:24:00","3","51.03","Netherlands"
"INV108666","C00496","2025-07-09 06:09:00","7","164.16","France"
"INV108667","C00467","2025-05-22 05:51:00","1","170.23","EIRE"
"INV108668","C00394","2025-04-09 03:12:00","3","108.06","EIRE"
"INV108669","C00360","2026-02-26 15:58:00","1","66.88","France"
"INV108670","C00406","2025-01-29 20:10:00","5","179.21","Belgium"
"INV108671","C00422","2025-12-03 13:27:00","1","32.19","United Kingdom"
"INV108672","C00157","2025-11-10 22:03:00","6","44.61","Belgium"
"INV108673","C00026","2025-06-25 03:22:00","7","172.02","United Kingdom"
"INV108674","C00289","2025-10-08 19:57:00","2","5.37","France"
"INV108675","C00010","2025-09-02 06:45:00","5","59.5","EIRE"
"INV108676","C00339","2025-08-07 03:11:00","7","132.12","EIRE"
"INV108677","C00256","2025-04-10 02:34:00","8","195.72","United Kingdom"
"INV108678","C00247","2025-09-30 18:47:00","2","45.8","EIRE"
"INV108679","C00083","2025-06-05 00:06:00","8","70.18","EIRE"
"INV108680","C00292","2025-12-17 21:04:00","2","8.22","France"
"INV108681","C00292","2025-09-16 22:00:00","8","34.64","Belgium"
"INV108682","C00154","2026-03-31 16:10:00","1","163.92","United Kingdom"
"INV108683","C00434","2025-05-06 15:03:00","9","44.47","EIRE"
"INV108684","C00400","2025-10-04 08:04:00","7","119.23","Spain"
"INV108685","C00128","2025-10-11 18:56:00","8","184.84","Spain"
"INV108686","C00212","2025-10-18 10:57:00","7","184.12","Portugal"
"INV108687","C00454","2025-01-07 01:54:00","3","58.51","Netherlands"
"INV108688","C00438","2025-05-30 09:47:00","2","112.52","Germany"
"INV108689","C00023","2025-08-07 21:00:00","5","18.29","Belgium"
"INV108690","C00139","2026-01-12 09:29:00","4","175.87","United Kingdom"
"CINV108691","C00273","2025-05-18 20:27:00","2","71.93","Spain"
"INV108692","C00478","2025-02-16 08:45:00","4","153.62","Germany"
"INV108693","C00328","2025-09-19 12:08:00","7","39.33","Italy"
"INV108694","C00195","2025-06-08 11:34:00","8","41.54","Belgium"
"INV108695","C00042","2025-02-07 21:55:00","2","61.56","Germany"
"INV108696","C00455","2026-02-16 12:12:00","4","113.28","Germany"
"INV108697","C00476","2025-07-13 16:20:00","1","99.37","Belgium"
"INV108698","C00252","2025-04-04 00:36:00","7","184.9","Germany"
"INV108699","C00044","2025-07-24 02:55:00","5","197.14","Portugal"
"INV108700","C00395","2025-08-07 02:58:00","2","139.46","Portugal"
"INV108701","C00235","2025-02-13 04:32:00","2","153","Netherlands"
"INV108702","C00258","2025-11-18 22:51:00","7","37.33","United Kingdom"
"CINV108703","C00115","2025-06-08 03:11:00","9","174.94","EIRE"
"INV108704","C00245","2025-12-20 03:18:00","1","165.11","Germany"
"INV108705","C00355","2025-01-10 22:35:00","7","58.72","United Kingdom"
"INV108706","C00187","2026-03-27 09:30:00","7","43.04","France"
"INV108707","C00075","2026-01-04 03:24:00","5","2.3","Italy"
"INV108708","C00389","2025-03-16 14:32:00","2","163.8","France"
"INV108709","C00057","2026-02-24 02:06:00","4","36.35","Germany"
"INV108710","C00120","2025-09-04 09:17:00","6","5","United Kingdom"
"INV108711","C00226","2025-04-27 22:34:00","8","37.57","Belgium"
"INV108712","C00491","2025-12-12 17:57:00","9","6.65","Portugal"
"INV108713","C00149","2025-03-08 18:47:00","7","25.39","Germany"
"INV108714","C00348","2025-05-10 13:37:00","1","187.11","United Kingdom"
"INV108715","C00368","2025-12-07 13:07:00","5","66.55","France"
"INV108716","C00285","2025-05-11 01:02:00","8","20.84","United Kingdom"
"INV108717","C00461","2025-12-03 00:50:00","5","155.7","Spain"
"INV108718","C00422","2025-05-31 12:36:00","1","187.53","Belgium"
"INV108719","C00075","2025-01-09 09:12:00","4","67.95","Germany"
"INV108720","C00373","2025-12-28 04:22:00","6","107.36","Spain"
"INV108721","C00411","2025-04-11 07:28:00","8","93.68","Germany"
"INV108722","C00027","2025-03-23 17:38:00","1","46.64","United Kingdom"
"INV108723","C00328","2025-04-27 20:48:00","1","41.92","Spain"
"INV108724","C00347","2025-02-24 14:52:00","2","166.19","Portugal"
"INV108725","C00333","2025-03-16 19:48:00","7","124.69","Germany"
"INV108726","C00147","2026-02-08 00:10:00","9","65.27","Spain"
"INV108727","C00444","2025-03-17 22:09:00","6","9.95","Spain"
"INV108728","C00317","2025-06-26 01:58:00","5","131.52","Germany"
"INV108729","C00121","2025-02-28 09:35:00","4","169.22","Spain"
"INV108730","C00235","2025-06-20 10:02:00","2","105.59","United Kingdom"
"INV108731","C00291","2025-03-28 06:50:00","4","93.76","France"
"INV108732","C00145","2025-03-23 22:17:00","5","129.79","Portugal"
"INV108733","C00493","2025-11-06 17:22:00","4","123.95","United Kingdom"
"INV108734","C00311","2025-10-04 01:03:00","7","155.55","Belgium"
"INV108735","C00009","2026-03-22 09:20:00","1","62.68","Germany"
"INV108736","C00452","2026-02-11 18:57:00","8","180.75","Belgium"
"INV108737","C00301","2025-05-10 04:43:00","8","16.71","Belgium"
"INV108738","C00105","2025-11-28 12:26:00","3","47.72","Netherlands"
"INV108739","C00340","2025-03-08 20:37:00","6","36.17","Belgium"
"INV108740","C00289","2025-04-21 21:28:00","1","77.23","France"
"INV108741","C00419","2025-05-24 17:26:00","7","43.28","Portugal"
"INV108742","C00454","2025-12-03 22:52:00","6","105.6","Spain"
"INV108743","C00152","2025-06-03 15:16:00","4","107.6","Spain"
"INV108744","C00463","2025-02-26 02:01:00","6","178.89","EIRE"
"INV108745","C00487","2026-02-02 02:09:00","7","106.01","United Kingdom"
"INV108746","C00343","2025-02-14 23:13:00","5","159.41","Portugal"
"INV108747","C00366","2025-08-05 02:45:00","6","155.82","Portugal"
"INV108748","C00490","2025-01-14 15:07:00","5","60.48","United Kingdom"
"INV108749","C00364","2025-11-06 19:00:00","4","40.74","Spain"
"INV108750","C00407","2026-01-16 15:48:00","8","162.61","Portugal"
"INV108751","C00194","2025-12-10 21:31:00","1","61.69","Spain"
"INV108752","C00441","2025-08-17 15:05:00","8","129.51","Netherlands"
"INV108753","C00054","2025-08-06 19:57:00","1","85.79","Portugal"
"INV108754","C00249","2026-03-31 11:03:00","4","179.6","Belgium"
"INV108755","C00380","2025-10-28 20:16:00","1","159.99","France"
"INV108756","C00006","2025-01-30 21:06:00","8","29.42","France"
"INV108757","C00166","2025-04-01 15:01:00","6","53.7","France"
"INV108758","C00018","2026-03-12 06:32:00","9","112.53","Spain"
"INV108759","C00386","2025-01-07 09:41:00","3","59.35","Italy"
"INV108760","C00445","2025-03-28 18:01:00","2","56.02","France"
"INV108761","C00316","2025-06-01 21:25:00","1","67.36","United Kingdom"
"INV108762","C00092","2025-12-30 12:54:00","1","11.53","Belgium"
"INV108763","C00402","2025-10-03 08:29:00","4","127.58","Germany"
"INV108764","C00456","2025-01-10 01:53:00","9","113.12","Germany"
"INV108765","C00203","2025-10-03 18:56:00","9","14.53","Spain"
"INV108766","C00293","2025-01-18 12:43:00","8","44.61","Germany"
"CINV108767","C00482","2025-12-14 04:40:00","3","84.54","Spain"
"INV108768","C00012","2026-01-22 22:29:00","8","126.86","France"
"INV108769","C00273","2025-01-29 16:43:00","7","122.6","Belgium"
"INV108770","C00415","2025-05-25 21:54:00","1","164.77","EIRE"
"INV108771","C00451","2025-02-20 09:41:00","4","164.32","EIRE"
"INV108772","C00281","2025-12-02 07:22:00","4","148.77","United Kingdom"
"INV108773","C00379","2025-08-01 13:50:00","6","85.06","Germany"
"INV108774","C00269","2025-01-02 11:57:00","6","139.99","Netherlands"
"INV108775","C00251","2025-10-14 05:16:00","9","170.13","France"
"INV108776","C00232","2025-05-26 00:03:00","5","58.17","Spain"
"INV108777","C00183","2025-08-11 00:10:00","9","3.13","EIRE"
"INV108778","C00486","2025-08-19 19:45:00","8","189.5","Portugal"
"INV108779","C00265","2025-02-03 13:26:00","5","133.25","Netherlands"
"INV108780","C00383","2026-02-13 23:19:00","6","94.09","Germany"
"INV108781","C00054","2025-07-03 07:59:00","2","107.73","Germany"
"INV108782","C00479","2026-01-17 23:24:00","3","98.92","France"
"INV108783","C00040","2026-03-10 18:49:00","1","79.82","Netherlands"
"INV108784","C00058","2025-08-26 06:34:00","9","168.17","Germany"
"INV108785","C00060","2025-03-02 22:57:00","1","140.18","Spain"
"INV108786","C00030","2025-09-18 21:44:00","6","3.32","Germany"
"INV108787","C00183","2025-09-30 16:36:00","2","37.29","Spain"
"INV108788","C00351","2026-01-16 23:15:00","4","186.85","Germany"
"INV108789","C00348","2026-02-14 20:46:00","2","84.14","EIRE"
"CINV108790","C00319","2025-08-25 03:08:00","5","56.19","France"
"INV108791","C00159","2025-12-23 16:14:00","9","172.07","United Kingdom"
"INV108792","C00237","2025-01-12 14:57:00","8","165.7","Germany"
"INV108793","C00088","2025-06-27 03:14:00","8","11.05","Netherlands"
"INV108794","C00048","2026-02-28 18:30:00","8","74.84","Portugal"
"INV108795","C00326","2025-12-28 02:41:00","1","153.46","France"
"INV108796","C00494","2025-03-27 07:25:00","3","34.62","Germany"
"INV108797","C00147","2025-03-18 09:35:00","8","35.39","Spain"
"INV108798","C00283","2025-03-14 23:05:00","3","83.43","United Kingdom"
"INV108799","C00161","2025-02-15 18:26:00","4","75.1","EIRE"
"INV108800","C00386","2026-03-04 18:13:00","6","102.14","Belgium"
"INV108801","C00369","2026-03-13 11:00:00","7","54.72","Netherlands"
"INV108802","C00276","2025-11-25 00:55:00","4","124.23","Belgium"
"INV108803","C00412","2025-01-28 22:01:00","2","124.66","Belgium"
"INV108804","C00167","2025-08-21 20:08:00","8","27.2","Italy"
